"Palit NVIDIA  GeForce GT 1030,  PA-GT1030 2GD4 ",7690, https://www.citilink.ru/product/videokarta-palit-nvidia-geforce-gt-1030-pa-gt1030-2gd4-2gb-ddr4-low-pr-1054296/ , https://cdn.citilink.ru/mugb92S8ewIyLhspunyFqrkfhb6tl8gTQ_mxBwh_6RY/fit/400/400/ce/false/plain/items/1054296_v01_m.jpg ," Видеочипсет | NVIDIAGeForce GT 1030|Частота графического процессора | 1151 МГц (1379 МГц, в режиме Boost)|Объем видеопамяти | 2 ГБ|Тип видеопамяти | DDR4|Частота видеопамяти | 2100 МГц|Поддержка технологий | DirectX 12/OpenGL 4.5|Разъемы дополнительного питания | без дополнительного питания|Рекомендуемая производителем мощность БП | 300 Вт|Тип поставки | retail"
"MSI NVIDIA  GeForce GT 730,  N730-4GD3 ",7690, https://www.citilink.ru/product/videokarta-msi-nvidia-geforce-gt-730-n730-4gd3-4gb-ddr3-ret-274271/ , https://cdn.citilink.ru/7SkWhd5ILNxEgINtnN2L4KYdoyUCROGNKKnIQPsMfyE/fit/400/400/ce/false/plain/items/274271_v01_m.jpg , Видеочипсет | NVIDIAGeForce GT 730|Частота графического процессора | 750 МГц|Объем видеопамяти | 4 ГБ|Тип видеопамяти | DDR3|Частота видеопамяти | 1000 МГц|Поддержка технологий | DirectX 12/OpenGL 4.4|Разъемы дополнительного питания | без дополнительного питания|Рекомендуемая производителем мощность БП | 300 Вт|Тип поставки | retail
"AMD Ryzen 3 1200,  BOX ",7990, https://www.citilink.ru/product/processor-amd-ryzen-3-1200-am4-yd1200bbafbox-3-1ghz-box-1514264/ , https://cdn.citilink.ru/cNdHBqmOImcEr8QkQMaoqJNc8eXrLh3cc6d41CaJHJI/fit/400/400/ce/false/plain/items/1514264_v01_m.jpg , Ядро | Summit Ridge|Гнездо процессора | SocketAM4|Количество ядер | 4|Количество потоков| 4|Частота | 3.1 ГГц и 3.4 ГГц в режиме Turbo|L3 кэш | 8 МБ|Технологический процесс | 12 нм|Тип поставки | BOX|Тип памяти | DDR4|Количество каналов памяти | 2|Версия PCI Express | PCI Express 3.0
"Gigabyte NVIDIA  GeForce GT 1030,  GV-N1030D4-2GL ",7990, https://www.citilink.ru/product/videokarta-gigabyte-nvidia-geforce-gt-1030-gv-n1030d4-2gl-2gb-ddr4-low-1061197/ , https://cdn.citilink.ru/CQtG4gI3PQz0i72qHK4w19gHpPFESPzGyT_rrTj18Qk/fit/400/400/ce/false/plain/items/1061197_v01_m.jpg ," Видеочипсет | NVIDIAGeForce GT 1030|Частота графического процессора | 1177 МГц (1379 МГц, в режиме Boost)|Объем видеопамяти | 2 ГБ|Тип видеопамяти | DDR4|Частота видеопамяти | 2100 МГц|Поддержка технологий | DirectX 12/OpenGL 4.5|Разъемы дополнительного питания | без дополнительного питания|Рекомендуемая производителем мощность БП | 300 Вт|Тип поставки | retail"
"ASUS NVIDIA  GeForce GT 730,  GT730-4H-SL-2GD5 ",7990, https://www.citilink.ru/product/videokarta-asus-pci-e-gt730-4h-sl-2gd5-nv-gt730-4096mb-128-ddr5-700-11-1601563/ , https://cdn.citilink.ru/EOYUxyBaFN1ZnZl4M3Bhum2Otaki-9T95Pl55Cj2IyE/fit/400/400/ce/false/plain/items/1601563_v01_m.jpg ," Видеочипсет | NVIDIAGeForce GT 730|Частота графического процессора | 902 МГц (927 МГц, в режиме Boost)|Объем видеопамяти | 2 ГБ|Тип видеопамяти | DDR5|Частота видеопамяти | 5010 МГц|Разъемы дополнительного питания | без дополнительного питания|Рекомендуемая производителем мощность БП | 300 Вт|Тип поставки | retail"
"MSI NVIDIA  GeForce GT 730,  N730K-4GD3/OCV1 ",8790, https://www.citilink.ru/product/videokarta-msi-pci-e-n730k-4gd3-ocv1-nv-gt730-4096mb-64-gddr3-1006-180-1546555/ , https://cdn.citilink.ru/3_B4OXEzwyAE6AyLs37VpbDG4dP4pT4AfmdGQyU0ZtM/fit/400/400/ce/false/plain/items/1546555_v01_m.jpg , Видеочипсет | NVIDIAGeForce GT 730|Частота графического процессора | 1006 МГц|Объем видеопамяти | 4 ГБ|Тип видеопамяти | GDDR3|Частота видеопамяти | 1800 МГц|Поддержка технологий | DirectX 12/OpenGL 4.4|Разъемы дополнительного питания | без дополнительного питания|Рекомендуемая производителем мощность БП | 300 Вт|Тип поставки | retail
"AMD Ryzen 3 PRO 2100GE,  OEM ",8890, https://www.citilink.ru/product/processor-amd-ryzen-3-2100ge-am4-yd210bc6m2ofb-3-2ghz-vega-8-oem-1625193/ , https://cdn.citilink.ru/V3ygHbijYRSrWtiOVczJDGsR5T9DVcJbNegnrjjluSs/fit/400/400/ce/false/plain/items/1625193_v01_m.jpg , Ядро | Raven Ridge|Гнездо процессора | SocketAM4|Количество ядер | 2|Количество потоков| 4|Частота | 3.2 ГГц|L3 кэш | 4 МБ|Технологический процесс | 14 нм|Тип поставки | OEM|Тип памяти | DDR4|Количество каналов памяти | 2|Версия PCI Express | PCI Express 3.0|Модель графического ядра | Radeon Vega 3
"Gigabyte NVIDIA  GeForce GT 1030,  GV-N1030D5-2GL ",10590, https://www.citilink.ru/product/videokarta-gigabyte-nvidia-geforce-gt-1030-gv-n1030d5-2gl-2gb-gddr5-re-479389/ , https://cdn.citilink.ru/nfAVGr2t1GkJ1WIBECFq22PxwydTU_hxrGw1AZX8VYU/fit/400/400/ce/false/plain/items/479389_v01_m.jpg ," Видеочипсет | NVIDIAGeForce GT 1030|Частота графического процессора | 1227 МГц (1506 МГц, в режиме Boost)|Объем видеопамяти | 2 ГБ|Тип видеопамяти | GDDR5|Частота видеопамяти | 6008 МГц|Поддержка технологий | DirectX 12/OpenGL 4.5|Разъемы дополнительного питания | без дополнительного питания|Рекомендуемая производителем мощность БП | 300 Вт|Тип поставки | retail"
"AMD Ryzen 3 PRO 2200GE,  OEM ",12990, https://www.citilink.ru/product/processor-amd-ryzen-3-pro-2200ge-am4-yd220bc6m4mfb-3-2ghz-vega-8-oem-1542192/ , https://cdn.citilink.ru/Fw9BTF1x14sYn6rxTpD41hv8_0Wsb9I_l7tanMAf8zc/fit/400/400/ce/false/plain/items/1542192_v01_m.jpg , Ядро | Raven Ridge|Гнездо процессора | SocketAM4|Количество ядер | 4|Количество потоков| 4|Частота | 3.2 ГГц и 3.6 ГГц в режиме Turbo|L3 кэш | 4 МБ|Технологический процесс | 14 нм|Тип поставки | OEM|Тип памяти | DDR4|Количество каналов памяти | 2|Версия PCI Express | PCI Express 3.0|Модель графического ядра | Radeon Vega 8
"AMD Ryzen 3 PRO 2200G,  OEM ",13690, https://www.citilink.ru/product/processor-amd-ryzen-3-pro-2200g-am4-yd220bc5m4mfb-3-5ghz-vega-8-oem-1546754/ , https://cdn.citilink.ru/C3KRNWd4dy_xfXfBFGIXOXMYkCsdunPkVlrXMDiToXU/fit/400/400/ce/false/plain/items/1546754_v01_m.jpg , Ядро | Raven Ridge|Гнездо процессора | SocketAM4|Количество ядер | 4|Количество потоков| 4|Частота | 3.5 ГГц и 3.7 ГГц в режиме Turbo|L3 кэш | 4 МБ|Технологический процесс | 14 нм|Тип поставки | OEM|Тип памяти | DDR4|Количество каналов памяти | 2|Версия PCI Express | PCI Express 3.0|Модель графического ядра | Radeon Vega 8
